fakeid,fakeid0,female0,famid0,year0,age0,eduyrs0,famsize0,kfamincly0,tlabincly0,klabincly0,knlabincly0,wage_inc0,hrs_house0,hrs_workly0,race0,college0,employdB0,fulltimely0,lowincly0,fakeid1,female1,famid1,year1,age1,eduyrs1,famsize1,kfamincly1,tlabincly1,klabincly1,knlabincly1,wage_inc1,hrs_house1,hrs_workly1,race1,college1,employdB1,fulltimely1,lowincly1
27753,27753,Male,6960,2023,53,9,3,70.288002,49.863998,19.32,392.76929,10.189874,8,36.46154,White,Unknown,1,Full-time (1750+ hours),0,27753,Female,6960,2023,46,12,3,70.288002,49.863998,30.544001,392.76929,21.359442,6,27.5,White,Unknown,1,Part-time (50-1749 hours),0
27758,27758,Male,6961,2021,32,10,4,133.98,132.29999,62.999996,32.307846,41.284401,7,29.346153,White,No,1,Part-time (50-1749 hours),0,27758,Female,6961,2021,37,17,4,133.98,132.29999,69.299995,32.307846,35.795452,14,37.23077,White,Yes,1,Full-time (1750+ hours),0
27762,27762,Male,6962,2021,36,16,2,132.72,125.99999,125.99999,129.23094,63.765179,15,38,White,Yes,1,Full-time (1750+ hours),0,27762,Female,6962,2021,31,14,2,132.72,125.99999,0,129.23094,0,14,8.9230766,Black,No,1,Part-time (50-1749 hours),0
27769,27769,Male,6964,2021,50,14,3,304.5,304.5,267.75,0,122.59615,5,42,White,Yes,1,Full-time (1750+ hours),0,27769,Female,6964,2021,49,16,3,304.5,304.5,36.75,0,18.375,14,38.46154,White,Yes,1,Full-time (1750+ hours),0
27774,27774,Male,6965,2019,59,12,2,101.52,101.52,86.400002,0,24.201681,5,68.653847,Black,No,1,Full-time (1750+ hours),0,27774,Female,6965,2019,57,8,2,101.52,101.52,15.120001,0,7.7419357,3,37.557693,Black,No,1,Full-time (1750+ hours),0
27781,27781,Male,6967,2019,27,16,2,370.65601,321.84003,216.00002,938.7688,71.122818,1,58.403847,White,Yes,1,Full-time (1750+ hours),0,27781,Female,6967,2019,26,17,2,370.65601,321.84003,105.84,938.7688,51.428574,3,39.576923,White,No,1,Full-time (1750+ hours),0
27806,27806,Male,6973,2021,31,16,3,133.4025,129.14999,62.999996,81.778893,39.375,14,30.76923,White,Yes,1,Part-time (50-1749 hours),0,27806,Female,6973,2021,30,17,3,133.4025,129.14999,66.149994,81.778893,27.585487,18,46.115383,White,Yes,1,Full-time (1750+ hours),0
27808,27808,Male,6974,2023,64,14,2,66.744164,66.744156,34.040001,.00014671913,16.686275,2,39.23077,White,Yes,1,Full-time (1750+ hours),0,27808,Female,6974,2023,64,12,2,66.744164,66.744156,32.704159,.00014671913,15.906693,10,39.53846,White,No,1,Full-time (1750+ hours),0
27812,27812,Male,6975,2019,70,12,2,102.12048,82.071365,24.935041,385.55997,19.980001,4,24,White,No,1,Part-time (50-1749 hours),0,27812,Female,6975,2019,57,13,2,102.12048,82.071365,57.136322,385.55997,29.836199,8,36.826923,White,No,1,Full-time (1750+ hours),0
27818,27818,Male,6976,2017,55,12,2,165.19922,135.60001,67.800003,569.21564,21.730768,2,60,White,No,1,Full-time (1750+ hours),0,27818,Female,6976,2017,52,12,2,165.19922,135.60001,67.800003,569.21564,40.070923,7,32.53846,White,No,1,Part-time (50-1749 hours),0
27822,27822,Male,6977,2021,38,12,2,91.133698,89.611191,53.339996,29.278975,26.249998,5,39.076923,White,No,1,Full-time (1750+ hours),0,27822,Female,6977,2021,36,14,2,91.133698,89.611191,36.271198,29.278975,17.849998,8,39.076923,White,No,1,Full-time (1750+ hours),0
27827,27827,Male,6978,2021,37,13,3,53.654999,16.799999,6.2999997,708.75,17.5,12,6.9230771,Black,No,0,Part-time (50-1749 hours),0,27827,Female,6978,2021,48,14,3,53.654999,16.799999,10.5,708.75,7.7950997,40,25.903847,Black,Yes,1,Part-time (50-1749 hours),0
27838,27838,Male,6981,2019,23,12,2,105.732,103.68001,46.440002,39.46143,23.05859,2,38.73077,White,No,1,Full-time (1750+ hours),0,27838,Female,6981,2019,25,16,2,105.732,103.68001,57.240002,39.46143,25.54217,10,43.096153,White,Yes,1,Full-time (1750+ hours),0
27850,27850,Male,6984,2021,36,12,3,104.57999,80.849998,38.849998,456.34607,11.953846,2,62.5,Other,Unknown,1,Full-time (1750+ hours),0,27850,Female,6984,2021,40,6,3,104.57999,80.849998,42,456.34607,20.095694,40,40.192307,Other,Unknown,0,Full-time (1750+ hours),0
27854,27854,Male,6985,2019,46,12,3,46.339561,32.299561,27.979561,270.00003,20.512875,25,26.23077,Black,No,0,Part-time (50-1749 hours),0,27854,Female,6985,2019,41,14,3,46.339561,32.299561,4.3200002,270.00003,3.0857143,2,26.923077,Black,Yes,0,Part-time (50-1749 hours),0
27860,27860,Male,6987,2021,45,17,4,48.42075,46.320747,2.2207499,40.384659,27.759375,1,1.5384616,White,Yes,1,Part-time (50-1749 hours),0,27860,Female,6987,2021,45,16,4,48.42075,46.320747,44.099998,40.384659,26.502403,14,32,White,Yes,1,Part-time (50-1749 hours),0
27865,27865,Male,6988,2019,29,17,2,120.96001,116.64,59.400002,83.077065,28.557693,10,40,White,Yes,1,Full-time (1750+ hours),0,27865,Female,6988,2019,26,17,2,120.96001,116.64,57.240002,83.077065,27.949221,10,39.384617,White,No,1,Full-time (1750+ hours),0
27870,27870,Male,6989,2019,47,13,2,37.800003,37.800003,10.8,0,3.4615386,10,60,Black,No,1,Full-time (1750+ hours),0,27870,Female,6989,2019,52,14,2,37.800003,37.800003,27.000002,0,13.500001,20,38.46154,Black,Yes,1,Full-time (1750+ hours),0
27872,27872,Male,6990,2023,41,14,5,86.5812,86.572006,62.100002,.17679654,30.204281,4,39.53846,White,No,1,Full-time (1750+ hours),0,27872,Female,6990,2023,41,15,5,86.5812,86.572006,24.472,.17679654,19.895935,24,23.653847,White,No,1,Part-time (50-1749 hours),0
27876,27876,Male,6991,2019,37,14,3,54.972004,54.648003,54.000004,6.2307944,22.058825,5,47.076923,White,No,1,Full-time (1750+ hours),0,27876,Female,6991,2019,37,17,3,54.972004,54.648003,.648,6.2307944,9.257143,12,1.3461539,White,Yes,0,Part-time (50-1749 hours),0
27878,27878,Male,6991,2021,66,14,3,67.202095,67.199997,55.649998,.040347759,25.763887,15,41.53846,White,Unknown,1,Full-time (1750+ hours),0,27878,Female,6991,2021,55,16,3,67.202095,67.199997,11.549999,.040347759,24.062498,25,9.2307692,White,Unknown,1,Part-time (50-1749 hours),0
27882,27882,Male,6992,2023,47,10,4,75.003922,70.839996,37.720001,80.075485,17.617935,1,41.173077,Other,Unknown,1,Full-time (1750+ hours),0,27882,Female,6992,2023,48,12,4,75.003922,70.839996,33.119999,80.075485,25.09091,8,25.384615,Other,No,0,Part-time (50-1749 hours),0
27884,27884,Male,6993,2019,45,12,5,109.728,108.00001,54.000004,33.230709,45.996593,16,22.576923,White,Unknown,1,Part-time (50-1749 hours),0,27884,Female,6993,2019,35,12,5,109.728,108.00001,54.000004,33.230709,45.68528,20,22.73077,White,No,1,Part-time (50-1749 hours),0
27891,27891,Male,6994,2017,38,10,4,98.309998,81.360001,33.900002,325.96149,16.488327,8,39.53846,Black,No,1,Full-time (1750+ hours),0,27891,Female,6994,2017,42,12,4,98.309998,81.360001,47.459999,325.96149,18.253845,10,50,Black,No,1,Full-time (1750+ hours),0
27893,27893,Male,6995,2023,39,17,4,354.26993,354.20001,184,1.344534,60.846561,4,58.153847,White,Yes,1,Full-time (1750+ hours),0,27893,Female,6995,2023,39,17,4,354.26993,354.20001,170.2,1.344534,85.441765,7,38.307693,White,Yes,1,Full-time (1750+ hours),0
27900,27900,Male,6997,2019,29,12,2,97.200005,97.200005,61.560001,0,26.409267,3,44.826923,White,No,1,Full-time (1750+ hours),0,27900,Female,6997,2019,24,15,2,97.200005,97.200005,35.640003,0,16.318682,6,42,White,Yes,1,Full-time (1750+ hours),0
27924,27924,Male,7003,2023,23,16,2,50.324001,46.460003,40.940002,74.307663,38.1903,2,20.615385,Other,Yes,1,Part-time (50-1749 hours),0,27924,Female,7003,2023,22,16,2,50.324001,46.460003,5.52,74.307663,8.2142859,14,12.923077,White,Yes,0,Part-time (50-1749 hours),0
27927,27927,Male,7004,2017,47,17,2,113,113,67.800003,0,33.900002,20,38.46154,White,No,1,Full-time (1750+ hours),0,27927,Female,7004,2017,46,17,2,113,113,45.200001,0,19.023569,10,45.692307,White,Yes,1,Full-time (1750+ hours),0
27929,27929,Male,7004,2019,41,17,3,118.8,118.8,43.200001,0,22.337126,5,37.192307,White,Yes,1,Full-time (1750+ hours),0,27929,Female,7004,2019,36,17,3,118.8,118.8,75.600006,0,44.73373,12,32.5,White,Yes,1,Part-time (50-1749 hours),0
27930,27930,Male,7004,2021,47,12,4,98.699997,98.699997,44.099998,0,15.14423,2,56,Black,No,1,Full-time (1750+ hours),0,27930,Female,7004,2021,29,14,4,98.699997,98.699997,54.599998,0,26.249998,2,40,Black,No,1,Full-time (1750+ hours),0
27934,27934,Male,7005,2017,34,14,4,84.128502,84.128494,59.211998,.00014671913,32.391685,7,35.153847,Black,No,1,Full-time (1750+ hours),0,27934,Female,7005,2017,30,16,4,84.128502,84.128494,24.9165,.00014671913,20.34,5,23.557692,White,Yes,1,Part-time (50-1749 hours),0
27935,27935,Male,7006,2023,36,16,2,139.84,138,64.400002,35.384544,38.333336,6,32.307693,White,Yes,1,Part-time (50-1749 hours),0,27935,Female,7006,2023,33,16,2,139.84,138,73.599998,35.384544,27.669174,8,51.153847,White,Yes,1,Full-time (1750+ hours),0
27941,27941,Male,7007,2023,43,17,5,193.56801,163.76001,99.82,573.23071,41.07819,5,46.73077,White,Yes,1,Full-time (1750+ hours),0,27941,Female,7007,2023,40,13,5,193.56801,163.76001,63.940002,573.23071,26.312757,10,46.73077,White,No,1,Full-time (1750+ hours),0
27947,27947,Male,7009,2017,36,16,3,152.66299,152.55,118.65,2.1729102,46.712597,7,48.846153,White,Yes,1,Full-time (1750+ hours),0,27947,Female,7009,2017,36,16,3,152.66299,152.55,33.900002,2.1729102,19.217688,10,33.923077,White,Yes,1,Full-time (1750+ hours),0
27949,27949,Male,7009,2021,45,16,5,266.80499,266.69998,241.49998,2.0194421,100.20747,9,46.346153,White,Yes,1,Full-time (1750+ hours),0,27949,Female,7009,2021,43,16,5,266.80499,266.69998,25.199999,2.0194421,20.192307,4,24,White,Yes,1,Part-time (50-1749 hours),0
27951,27951,Male,7010,2017,43,13,4,163.963,141.25,79.099998,436.78842,35.155556,2,43.26923,White,Yes,1,Full-time (1750+ hours),0,27951,Female,7010,2017,43,16,4,163.963,141.25,62.150002,436.78842,31.075001,14,38.46154,White,Yes,1,Full-time (1750+ hours),0
27956,27956,Male,7011,2019,26,12,3,113.4,113.4,81,0,33.484913,5,46.51923,White,No,1,Full-time (1750+ hours),0,27956,Female,7011,2019,26,12,3,113.4,113.4,32.400002,0,15.697675,6,39.692307,White,No,1,Full-time (1750+ hours),0
27958,27958,Male,7011,2021,32,12,3,29.399998,29.4,21,-.000036679783,11.705685,6,34.5,Black,Unknown,1,Full-time (1750+ hours),0,27958,Female,7011,2021,31,12,3,29.399998,29.4,8.3999996,-.000036679783,5.3846149,12,30,Black,No,0,Part-time (50-1749 hours),0
27959,27959,Male,7012,2021,27,16,2,294,293.99997,115.49999,.00058687653,44.423077,1,50,White,Yes,1,Full-time (1750+ hours),0,27959,Female,7012,2021,27,16,2,294,293.99997,178.49998,.00058687653,68.653847,3,50,White,Yes,1,Full-time (1750+ hours),0
27963,27963,Male,7013,2019,36,16,3,465.48001,464.40002,140.40001,20.768972,68.823532,10,39.23077,White,Yes,1,Full-time (1750+ hours),0,27963,Female,7013,2019,34,17,3,465.48001,464.40002,324,20.768972,105.88235,1,58.846153,White,Yes,1,Full-time (1750+ hours),0
27968,27968,Male,7014,2021,41,17,5,432.20517,422.10419,349.67728,194.24966,139.87091,3,48.076923,White,Yes,1,Full-time (1750+ hours),0,27968,Female,7014,2021,40,17,5,432.20517,422.10419,72.426895,194.24966,49.880783,12,27.923077,White,Yes,1,Part-time (50-1749 hours),0
27969,27969,Male,7014,2023,53,17,3,346.84,341.32001,156.40001,106.15363,79.795921,2,37.692307,White,Yes,1,Full-time (1750+ hours),0,27969,Female,7014,2023,54,17,3,346.84,341.32001,184.92,106.15363,96.715485,2,36.76923,White,Yes,1,Full-time (1750+ hours),0
27971,27971,Male,7015,2017,48,17,5,156.05299,153.68001,96.050003,45.634342,41.047009,7,45,White,Yes,1,Full-time (1750+ hours),0,27971,Female,7015,2017,49,17,5,156.05299,153.68001,57.630001,45.634342,24.628204,20,45,White,Yes,1,Full-time (1750+ hours),0
27972,27972,Male,7015,2023,30,14,4,211.62209,211.60001,36.799999,.42460516,20.444445,14,34.615383,White,Yes,0,Full-time (1750+ hours),0,27972,Female,7015,2023,29,16,4,211.62209,211.60001,174.8,.42460516,84.03846,8,40,White,Yes,1,Full-time (1750+ hours),0
27975,27975,Male,7016,2021,35,17,3,234.65608,234.4986,94.499992,3.0285761,37.799999,3,48.076923,White,Yes,1,Full-time (1750+ hours),0,27975,Female,7016,2021,34,17,3,234.65608,234.4986,139.9986,3.0285761,61.001564,2,44.134617,White,Yes,1,Full-time (1750+ hours),0
27976,27976,Male,7016,2023,37,16,4,276,271.39999,184,88.461655,75.102043,5,47.115383,White,Yes,1,Full-time (1750+ hours),0,27976,Female,7016,2023,36,16,4,276,271.39999,87.400002,88.461655,50.962101,18,32.98077,White,Yes,1,Part-time (50-1749 hours),0
27978,27978,Male,7016,2019,39,13,2,70.308006,70.200005,27.000002,2.076956,13.500001,8,38.46154,Black,No,1,Full-time (1750+ hours),0,27978,Female,7016,2019,33,16,2,70.308006,70.200005,43.200001,2.076956,18.38298,7,45.192307,Black,Yes,1,Full-time (1750+ hours),0
27988,27988,Male,7019,2017,38,16,4,50.06126,49.154999,36.16,17.428104,17.90099,3,38.846153,White,Yes,1,Full-time (1750+ hours),0,27988,Female,7019,2017,37,14,4,50.06126,49.154999,12.995,17.428104,13.95811,10,17.903847,White,Yes,1,Part-time (50-1749 hours),0
27993,27993,Male,7020,2019,29,16,2,88.562164,86.400009,54.000004,41.579906,28.125002,5,36.923077,White,Yes,1,Full-time (1750+ hours),0,27993,Female,7020,2019,29,16,2,88.562164,86.400009,32.400002,41.579906,16.875,5,36.923077,White,Yes,1,Full-time (1750+ hours),0
28003,28003,Male,7023,2021,35,10,7,53.969997,31.499998,0,432.11536,0,14,40,White,No,1,Full-time (1750+ hours),0,28003,Female,7023,2021,29,13,7,53.969997,31.499998,31.499998,432.11536,24.705881,10,24.51923,White,No,1,Part-time (50-1749 hours),0
28015,28015,Male,7026,2017,31,14,2,88.705002,85.879997,46.329998,54.327011,24.643618,4,36.153847,Black,No,1,Full-time (1750+ hours),0,28015,Female,7026,2017,29,13,2,88.705002,85.879997,39.549999,54.327011,20.178572,3,37.692307,White,No,1,Full-time (1750+ hours),0
28028,28028,Male,7029,2023,35,12,5,40.215042,40.215042,29.440001,0,27.773586,3,20.384615,White,No,1,Part-time (50-1749 hours),0,28028,Female,7029,2023,31,13,5,40.215042,40.215042,10.775041,0,81.015343,3,2.5576923,White,No,1,Part-time (50-1749 hours),0
28031,28031,Male,7030,2021,51,13,2,75.599998,31.499998,0,848.0769,0,20,75,White,No,1,Full-time (1750+ hours),0,28031,Female,7030,2021,52,13,2,75.599998,31.499998,31.499998,848.0769,17.647058,20,34.326923,White,Yes,1,Full-time (1750+ hours),0
28036,28036,Male,7031,2021,60,12,2,32.539497,31.5,21,19.990334,40.384613,7,10,White,No,0,Part-time (50-1749 hours),0,28036,Female,7031,2021,56,12,2,32.539497,31.5,10.5,19.990334,15.441175,35,13.076923,Other,No,0,Part-time (50-1749 hours),0
28043,28043,Male,7033,2017,41,13,5,210.519,210.519,152.55,0,59.823528,10,49.03846,White,No,0,Full-time (1750+ hours),0,28043,Female,7033,2017,37,16,5,210.519,210.519,57.968998,0,29.277273,20,38.076923,White,Yes,1,Full-time (1750+ hours),0
28048,28048,Male,7034,2023,50,17,4,167.44,119.60001,78.200005,919.99994,39.897961,20,37.692307,White,No,1,Full-time (1750+ hours),0,28048,Female,7034,2023,39,16,4,167.44,119.60001,41.400002,919.99994,21.036585,10,37.846153,White,Yes,1,Full-time (1750+ hours),0
28052,28052,Male,7035,2021,50,13,2,296.09998,296.09998,194.24998,0,80.268593,2,46.53846,White,No,1,Full-time (1750+ hours),0,28052,Female,7035,2021,43,15,2,296.09998,296.09998,101.85,0,46.190475,8,42.403847,White,Yes,1,Full-time (1750+ hours),0
28060,28060,Male,7037,2023,20,12,2,174.98401,174.8,138,3.5385718,37.438957,14,70.884613,White,No,1,Full-time (1750+ hours),0,28060,Female,7037,2023,20,12,2,174.98401,174.8,36.799999,3.5385718,19.087137,20,37.076923,White,No,1,Full-time (1750+ hours),0
28065,28065,Male,7038,2021,43,14,5,45.57,43.049999,38.849998,48.461548,17.002188,20,43.942307,Black,Yes,1,Full-time (1750+ hours),0,28065,Female,7038,2021,40,11,5,45.57,43.049999,4.1999998,48.461548,22.105263,40,3.6538463,Other,No,1,Part-time (50-1749 hours),0
28070,28070,Male,7039,2019,24,15,3,21.6,15.120001,6.4800005,124.61538,8.3397684,20,14.942307,Black,No,1,Part-time (50-1749 hours),0,28070,Female,7039,2019,24,15,3,21.6,15.120001,8.6400003,124.61538,5.625,15,29.538462,White,Yes,1,Part-time (50-1749 hours),0
28071,28071,Male,7040,2019,31,16,2,85.212006,85.104004,44.064003,2.076956,23.142859,10,36.615383,White,Yes,1,Full-time (1750+ hours),0,28071,Female,7040,2019,26,16,2,85.212006,85.104004,41.040001,2.076956,20.853659,6,37.846153,White,Yes,1,Full-time (1750+ hours),0
28072,28072,Male,7040,2017,37,14,3,120.91,117.52,76.839996,65.192299,31.109312,8,47.5,White,Yes,1,Full-time (1750+ hours),0,28072,Female,7040,2017,39,12,3,120.91,117.52,40.68,65.192299,19.699759,6,39.71154,White,Unknown,1,Full-time (1750+ hours),0
28079,28079,Male,7042,2017,42,12,4,267.6405,261.595,37.855,116.25965,20.618191,8,35.307693,Black,No,1,Full-time (1750+ hours),0,28079,Female,7042,2017,34,16,4,267.6405,261.595,223.74001,116.25965,83.516235,4,51.51923,White,Yes,1,Full-time (1750+ hours),0
28082,28082,Male,7042,2021,50,13,3,112.93484,62.999996,62.999996,960.28558,17.44186,4,69.46154,Black,Yes,1,Full-time (1750+ hours),0,28082,Female,7042,2021,47,12,3,112.93484,62.999996,0,960.28558,0,24,8,Black,No,0,Part-time (50-1749 hours),0
28085,28085,Male,7043,2019,28,12,2,41.580002,41.580002,21.6,0,10.465117,2,39.692307,White,No,1,Full-time (1750+ hours),0,28085,Female,7043,2019,20,12,2,41.580002,41.580002,19.980001,0,9.680233,6,39.692307,White,No,1,Full-time (1750+ hours),0
28087,28087,Male,7044,2019,26,16,2,75.600006,75.600006,54.000004,0,28.723406,10,36.153847,White,Yes,1,Full-time (1750+ hours),0,28087,Female,7044,2019,29,14,2,75.600006,75.600006,21.6,0,21.176472,10,19.615385,White,Yes,1,Part-time (50-1749 hours),0
28097,28097,Male,7046,2017,40,12,4,152.88899,152.776,5.8759999,2.1729102,34.162792,30,3.3076923,White,No,0,Part-time (50-1749 hours),0,28097,Female,7046,2017,43,12,4,152.88899,152.776,146.89999,2.1729102,77.807205,10,36.307693,White,Unknown,1,Full-time (1750+ hours),0
28101,28101,Male,7047,2021,48,17,4,253.04999,252,157.5,20.192074,55.031445,14,55.03846,White,Yes,1,Full-time (1750+ hours),0,28101,Female,7047,2021,44,15,4,253.04999,252,94.499992,20.192074,32.8125,14,55.384617,White,Yes,1,Full-time (1750+ hours),0
28117,28117,Male,7051,2017,33,17,2,188.71001,188.70999,101.7,.00029343826,50.14793,4,39,White,Yes,1,Full-time (1750+ hours),0,28117,Female,7051,2017,33,17,2,188.71001,188.70999,87.010002,.00029343826,35.084679,10,47.692307,White,Yes,1,Full-time (1750+ hours),0
28118,28118,Male,7051,2023,61,12,2,104.88,104.88,63.48,0,24.662004,10,49.5,Black,No,1,Full-time (1750+ hours),0,28118,Female,7051,2023,50,12,2,104.88,104.88,41.400002,0,23.469389,10,33.923077,Black,No,1,Full-time (1750+ hours),0
28121,28121,Male,7052,2023,45,12,7,180.504,128.8,55.200001,994.30762,21.23077,10,50,Black,No,1,Full-time (1750+ hours),0,28121,Female,7052,2023,48,13,7,180.504,128.8,73.599998,994.30762,26.666668,10,53.076923,Black,No,1,Full-time (1750+ hours),0
28128,28128,Male,7054,2019,34,14,2,62.642162,62.639999,19.440001,.04159487,5.7514796,2,65,White,No,1,Full-time (1750+ hours),0,28128,Female,7054,2019,37,12,2,62.642162,62.639999,43.200001,.04159487,24,12,34.615383,White,No,1,Full-time (1750+ hours),0
28131,28131,Male,7055,2021,65,16,2,147.8526,137.17828,120.91799,205.27531,66.731789,10,34.846153,White,Yes,1,Full-time (1750+ hours),0,28131,Female,7055,2021,64,16,2,147.8526,137.17828,16.2603,205.27531,26.699999,15,11.711538,White,Yes,0,Part-time (50-1749 hours),0
28134,28134,Male,7055,2017,58,12,2,106.2313,106.22,97.18,.21729103,50.614582,20,36.923077,Black,No,1,Full-time (1750+ hours),0,28134,Female,7055,2017,57,13,2,106.2313,106.22,9.04,.21729103,12.555555,14,13.846154,Black,No,1,Part-time (50-1749 hours),0
28137,28137,Male,7056,2017,21,12,2,77.249062,77.249062,46.612499,0,22.583576,3,39.692307,White,Unknown,1,Full-time (1750+ hours),0,28137,Female,7056,2017,21,14,2,77.249062,77.249062,30.63656,0,17.617344,1,33.442307,White,No,1,Part-time (50-1749 hours),0
28145,28145,Male,7058,2021,28,17,2,160.65419,148.04999,100.8,242.3885,40.32,5,48.076923,White,Yes,1,Full-time (1750+ hours),0,28145,Female,7058,2021,28,16,2,160.65419,148.04999,47.249996,242.3885,31.249998,10,29.076923,White,Yes,1,Part-time (50-1749 hours),0
28152,28152,Male,7060,2019,48,12,4,187.92001,187.92001,77.760002,0,30.73518,10,48.653847,White,Unknown,1,Full-time (1750+ hours),0,28152,Female,7060,2019,45,17,4,187.92001,187.92001,110.16,0,59.162193,20,35.807693,White,Yes,1,Full-time (1750+ hours),0
28153,28153,Male,7060,2017,28,12,2,61.95903,61.846031,37.754429,2.1730571,11.485984,12,63.21154,White,No,1,Full-time (1750+ hours),0,28153,Female,7060,2017,30,14,2,61.95903,61.846031,24.0916,2.1730571,11.5825,4,40,Other,No,1,Full-time (1750+ hours),0
28154,28154,Male,7060,2023,29,14,2,105.455,103.96,59.799999,28.750053,19.933334,4,57.692307,White,Yes,1,Full-time (1750+ hours),0,28154,Female,7060,2023,25,17,2,105.455,103.96,44.16,28.750053,19.626667,8,43.26923,White,No,1,Full-time (1750+ hours),0
28168,28168,Male,7064,2017,38,17,4,115.26,115.26,67.800003,0,34.591835,10,37.692307,White,Yes,1,Full-time (1750+ hours),0,28168,Female,7064,2017,41,15,4,115.26,115.26,47.459999,0,24.313524,14,37.53846,White,Yes,1,Full-time (1750+ hours),0
28169,28169,Male,7064,2023,30,16,2,169.28,169.28,69,0,35.788383,1,37.076923,White,Yes,1,Full-time (1750+ hours),0,28169,Female,7064,2023,28,16,2,169.28,169.28,100.28,0,52.229168,5,36.923077,White,Yes,1,Full-time (1750+ hours),0
28171,28171,Male,7065,2021,41,16,3,78.75,78.749992,52.499996,.00014671913,22.629309,10,44.615383,White,Yes,1,Full-time (1750+ hours),0,28171,Female,7065,2021,45,12,3,78.75,78.749992,26.249998,.00014671913,9.1783209,5,55,White,No,1,Full-time (1750+ hours),0
